transaction_id,vendor_id,vendor_name,department,invoice_number,amount,posting_datetime,approved_by,is_planted_anomaly,anomaly_type
T101256,V1034,Allen PLC,Procurement,INV-96364,219789.6,2025-08-20 13:07:00,Paul W.,False,
T106022,V1097,Alvarado-Martinez,Facilities,INV-21808,9903.21,2025-08-20 13:15:00,Renee K.,True,just_below_threshold
T101275,V1050,Ramos PLC,Facilities,INV-28111,246019.34,2025-08-20 13:51:00,Jason L.,False,
T104992,V1121,Daniels-Perry,Operations,INV-50160,14752.36,2025-08-20 14:22:00,Mary F.,False,
T103416,V1011,Stanley LLC,IT,INV-25509,89198.87,2025-08-20 14:22:00,Michael O.,False,
T104006,V1116,Larsen LLC,Marketing,INV-13875,13175.45,2025-08-20 14:43:00,Carla S.,False,
T104365,V1033,Koch-Decker,Procurement,INV-78664,52485.04,2025-08-20 15:48:00,Jerry M.,False,
T102524,V1112,Grant Inc,IT,INV-59454,86731.98,2025-08-20 15:57:00,Katherine J.,False,
T104884,V1067,Ibarra-Suarez,IT,INV-28564,71132.91,2025-08-20 16:09:00,Gary J.,False,
T105683,V1050,Ramos PLC,Marketing,INV-50404,92321.55,2025-08-20 16:23:00,Ethan S.,False,
T104471,V1034,Allen PLC,Marketing,INV-70754,89591.2,2025-08-20 16:28:00,Adam W.,False,
T102321,V1069,"Riggs, Roman and Rice",Legal,INV-27499,78276.67,2025-08-20 17:30:00,William S.,False,
T105070,V1115,"Griffin, Moore and Hensley",Procurement,INV-84834,30252.97,2025-08-20 18:12:00,Cody W.,False,
T101004,V1034,Allen PLC,Marketing,INV-44735,111109.76,2025-08-20 18:19:00,Nancy M.,False,
T104241,V1055,Horton-Cross,Operations,INV-20874,26641.79,2025-08-20 19:27:00,Billy M.,False,
T101955,V1039,"Santos, Kim and Holmes",IT,INV-65965,4889.19,2025-08-21 07:59:00,Tanya P.,False,
T100382,V1055,Horton-Cross,Operations,INV-66387,42352.0,2025-08-21 09:32:00,Clarence S.,False,
T100958,V1116,Larsen LLC,Operations,INV-17212,14117.07,2025-08-21 09:39:00,Jill V.,False,
T103319,V1009,"Martinez, Nielsen and Miller",HR,INV-56939,11074.47,2025-08-21 09:40:00,Brian W.,False,
T103609,V1033,Koch-Decker,Procurement,INV-75392,42638.54,2025-08-21 10:07:00,Erin B.,False,
T105978,V1033,Koch-Decker,Marketing,INV-13063,239006.35,2025-08-21 11:57:00,Brad J.,False,
T104834,V1092,Johnson-Carlson,Operations,INV-86491,47115.45,2025-08-21 11:59:00,Daniel J.,False,
T101757,V1073,"Walters, Baker and Freeman",IT,INV-52477,20006.3,2025-08-21 12:05:00,Raymond T.,False,
T100078,V1001,Rhodes PLC,Marketing,INV-82845,83663.25,2025-08-21 12:18:00,James W.,False,
T100409,V1080,Fleming Ltd,Facilities,INV-58503,45454.59,2025-08-21 12:21:00,Sarah D.,False,
T100269,V1086,Garrison and Sons,IT,INV-43082,7045.41,2025-08-21 13:05:00,Russell B.,False,
T103698,V1034,Allen PLC,IT,INV-67486,47641.84,2025-08-21 13:24:00,Tim D.,False,
T105024,V1134,"Williams, Crane and Walker",Operations,INV-81712,36081.91,2025-08-21 13:46:00,Becky J.,False,
T105584,V1094,"Lee, Williams and Graham",HR,INV-82587,6454.94,2025-08-21 14:24:00,Jacqueline S.,False,
T102059,V1069,"Riggs, Roman and Rice",Legal,INV-28169,35880.24,2025-08-21 14:29:00,Earl R.,False,
T100042,V1116,Larsen LLC,HR,INV-44522,22006.77,2025-08-21 15:00:00,Hannah L.,False,
T105521,V1084,Pham-Shields,IT,INV-52960,1160.07,2025-08-21 15:06:00,Cassandra C.,False,
T104625,V1055,Horton-Cross,Facilities,INV-86871,57189.9,2025-08-21 15:18:00,Brenda D.,False,
T104270,V1009,"Martinez, Nielsen and Miller",Procurement,INV-54744,8901.6,2025-08-21 17:09:00,Melissa W.,False,
T100341,V1139,Oconnell Inc,HR,INV-98125,37688.1,2025-08-21 19:23:00,Stephanie B.,False,
T102332,V1134,"Williams, Crane and Walker",HR,INV-74769,116230.2,2025-08-21 19:52:00,Elizabeth S.,False,
T102670,V1050,Ramos PLC,IT,INV-58804,61197.31,2025-08-22 08:15:00,William H.,False,
T106106,V9999,Meridian Consulting Partners LLC,Operations,INV-83737,7895.49,2025-08-22 08:21:00,Marcus T.,True,fabricated_invoice_benford
T100291,V1001,Rhodes PLC,IT,INV-34727,107081.8,2025-08-22 08:59:00,Emily H.,False,
T101550,V1067,Ibarra-Suarez,HR,INV-93342,50584.53,2025-08-22 09:40:00,Jeffrey H.,False,
T104297,V1055,Horton-Cross,IT,INV-57000,59805.55,2025-08-22 09:54:00,James M.,False,
T100319,V1080,Fleming Ltd,IT,INV-36111,64798.53,2025-08-22 09:54:00,Angelica B.,False,
T104683,V1050,Ramos PLC,Legal,INV-36825,82531.37,2025-08-22 10:59:00,Jessica C.,False,
T101225,V1121,Daniels-Perry,Legal,INV-60556,52839.19,2025-08-22 11:17:00,Samuel B.,False,
T103282,V1088,Johnson and Sons,Marketing,INV-56101,78659.32,2025-08-22 12:26:00,Jamie G.,False,
T103102,V1050,Ramos PLC,HR,INV-78822,83653.59,2025-08-22 12:32:00,Christina V.,False,
T105352,V1139,Oconnell Inc,Operations,INV-48738,34768.95,2025-08-22 13:05:00,Gabrielle C.,False,
T104084,V1121,Daniels-Perry,Procurement,INV-89840,39546.25,2025-08-22 13:11:00,Joseph A.,False,
T100844,V1084,Pham-Shields,Facilities,INV-78303,641.19,2025-08-22 13:50:00,Dakota D.,False,
T101895,V1067,Ibarra-Suarez,Legal,INV-89223,31877.37,2025-08-22 13:57:00,Amy T.,False,
T100981,V1134,"Williams, Crane and Walker",IT,INV-36302,69724.46,2025-08-22 14:00:00,Cynthia B.,False,
T105578,V1033,Koch-Decker,Legal,INV-33680,47001.64,2025-08-22 14:11:00,Sierra S.,False,
T100610,V1033,Koch-Decker,Operations,INV-77568,33106.31,2025-08-22 15:09:00,Joseph W.,False,
T105986,V1045,Davis Group,HR,INV-21824,8299.31,2025-08-22 15:18:00,Dean M.,False,
T100151,V1033,Koch-Decker,HR,INV-85454,20099.69,2025-08-22 15:26:00,Mark C.,False,
T105328,V1092,Johnson-Carlson,IT,INV-37899,8200.41,2025-08-22 16:04:00,Daniel R.,False,
T101570,V1011,Stanley LLC,Marketing,INV-45669,95479.12,2025-08-22 16:39:00,Steven P.,False,
T104687,V1011,Stanley LLC,Operations,INV-83065,243728.93,2025-08-22 16:55:00,Scott B.,False,
T106056,V1084,Pham-Shields,IT,INV-20493,1230.73,2025-08-23 03:39:00,Molly R.,True,weekend_after_hours
T102764,V1112,Grant Inc,Procurement,INV-81883,37308.61,2025-08-25 10:04:00,Brittany H.,False,
T101749,V1112,Grant Inc,Marketing,INV-48590,103176.54,2025-08-25 10:10:00,Brenda G.,False,
T102744,V1067,Ibarra-Suarez,Procurement,INV-21941,26998.48,2025-08-25 10:36:00,Marie P.,False,
T101941,V1025,James-Ferrell,HR,INV-41692,15299.42,2025-08-25 10:49:00,John V.,False,
T101811,V1069,"Riggs, Roman and Rice",Legal,INV-64257,122232.96,2025-08-25 11:50:00,Ian R.,False,
T100271,V1115,"Griffin, Moore and Hensley",Procurement,INV-34586,32113.19,2025-08-25 12:26:00,Raymond B.,False,
T100446,V1012,Delacruz Group,Procurement,INV-17456,23127.53,2025-08-25 12:28:00,Dale P.,False,
T100450,V1055,Horton-Cross,Operations,INV-15376,29431.25,2025-08-25 12:37:00,Gail P.,False,
T103991,V1011,Stanley LLC,Legal,INV-93211,94416.06,2025-08-25 12:38:00,Justin A.,False,
T101357,V1113,Contreras-Travis,Operations,INV-19587,32147.51,2025-08-25 12:41:00,Jillian A.,False,
T100483,V1112,Grant Inc,IT,INV-60052,112888.94,2025-08-25 12:49:00,Deanna C.,False,
T104996,V1062,Donovan-Harris,HR,INV-30344,43970.51,2025-08-25 13:09:00,John S.,False,
T102328,V1069,"Riggs, Roman and Rice",IT,INV-32119,60930.02,2025-08-25 13:12:00,Jared B.,False,
T103816,V1025,James-Ferrell,IT,INV-27739,18825.01,2025-08-25 13:13:00,Kelly L.,False,
T102406,V1074,Davis Group,Legal,INV-33882,8552.74,2025-08-25 14:11:00,Joshua S.,False,
T100024,V1112,Grant Inc,IT,INV-93886,99606.44,2025-08-25 14:24:00,Troy N.,False,
T101862,V1116,Larsen LLC,Operations,INV-64190,57880.4,2025-08-25 14:25:00,Debra R.,False,
T106112,V9999,Meridian Consulting Partners LLC,Operations,INV-13232,7520.14,2025-08-25 15:29:00,Marcus T.,True,fabricated_invoice_benford
T105688,V1054,Baker-Bowers,Procurement,INV-24491,7559.49,2025-08-25 16:27:00,Jeremy R.,False,
T105477,V1104,Campbell Ltd,Operations,INV-79756,61317.74,2025-08-25 16:31:00,Jessica P.,False,
T102046,V1076,Martin-Ramos,Procurement,INV-66113,35757.87,2025-08-25 17:17:00,Matthew H.,False,
T102760,V1121,Daniels-Perry,IT,INV-62342,108188.64,2025-08-25 17:24:00,Kathryn R.,False,
T103495,V1081,"Henson, Russell and Oliver",Legal,INV-77896,12827.82,2025-08-25 17:51:00,Scott B.,False,
T104901,V1001,Rhodes PLC,Marketing,INV-32956,71461.11,2025-08-25 18:15:00,Shawn F.,False,
T104022,V1139,Oconnell Inc,Facilities,INV-99568,107000.38,2025-08-26 07:41:00,Omar W.,False,
T100518,V1001,Rhodes PLC,Marketing,INV-92802,76337.16,2025-08-26 07:44:00,Briana S.,False,
T104667,V1116,Larsen LLC,HR,INV-92066,27676.57,2025-08-26 08:03:00,Kristen B.,False,
T105134,V1081,"Henson, Russell and Oliver",Procurement,INV-17810,3518.51,2025-08-26 09:10:00,Melissa R.,False,
T102276,V1007,Davis Inc,Operations,INV-67164,32797.95,2025-08-26 09:31:00,Corey H.,False,
T103520,V1001,Rhodes PLC,Legal,INV-65683,73435.57,2025-08-26 10:26:00,Sheri B.,False,
T100346,V1127,Price Ltd,HR,INV-49608,29019.81,2025-08-26 10:58:00,Tasha S.,False,
T106027,V1007,Davis Inc,Facilities,INV-24314,9880.07,2025-08-26 12:56:00,Renee K.,True,just_below_threshold
T103217,V1121,Daniels-Perry,HR,INV-22227,45608.06,2025-08-26 13:05:00,Jordan R.,False,
T104476,V1002,Johnson-Davis,Legal,INV-63504,13161.42,2025-08-26 13:35:00,Noah H.,False,
T105601,V1034,Allen PLC,HR,INV-74631,37994.57,2025-08-26 13:47:00,Nathaniel S.,False,
T100723,V1011,Stanley LLC,Procurement,INV-83713,33967.04,2025-08-26 13:58:00,Amber W.,False,
T100156,V1043,"Young, Caldwell and Lewis",Operations,INV-42662,38377.29,2025-08-26 14:03:00,Gabrielle M.,False,
T105575,V1034,Allen PLC,Procurement,INV-79797,82941.23,2025-08-26 14:22:00,Robert C.,False,
T101527,V1011,Stanley LLC,Facilities,INV-31964,112396.19,2025-08-26 14:40:00,Megan K.,False,
T100440,V1007,Davis Inc,Operations,INV-85952,40815.94,2025-08-26 14:48:00,Kristin R.,False,
T103028,V1043,"Young, Caldwell and Lewis",Operations,INV-73998,46796.93,2025-08-26 14:57:00,Ann E.,False,
T105028,V1043,"Young, Caldwell and Lewis",Operations,INV-84959,75414.23,2025-08-26 14:58:00,Crystal M.,False,
T104574,V1025,James-Ferrell,Marketing,INV-69267,40223.61,2025-08-26 15:55:00,Laura R.,False,
T101217,V1034,Allen PLC,Procurement,INV-32898,107569.64,2025-08-26 16:03:00,Christian R.,False,
T104692,V1093,Graham-Joyce,Facilities,INV-11739,2811.6,2025-08-27 08:26:00,James H.,False,
T105619,V1134,"Williams, Crane and Walker",Operations,INV-76311,66203.45,2025-08-27 08:33:00,Mariah D.,False,
T104338,V1043,"Young, Caldwell and Lewis",Operations,INV-16973,42432.1,2025-08-27 09:17:00,Cindy G.,False,
T104924,V1120,Mccarthy Inc,Marketing,INV-95646,35912.75,2025-08-27 10:58:00,Tracy C.,False,
T101850,V1121,Daniels-Perry,Facilities,INV-22178,30099.33,2025-08-27 11:36:00,Crystal F.,False,
T105278,V1069,"Riggs, Roman and Rice",Legal,INV-18064,158646.1,2025-08-27 11:39:00,Ashley W.,False,
T100588,V1121,Daniels-Perry,IT,INV-68929,63051.21,2025-08-27 12:07:00,Kyle R.,False,
T100672,V1137,Marshall LLC,Facilities,INV-63138,11646.77,2025-08-27 12:19:00,Danielle S.,False,
T104710,V1139,Oconnell Inc,Legal,INV-80675,62182.35,2025-08-27 12:28:00,Zachary G.,False,
T104920,V1033,Koch-Decker,Marketing,INV-58702,136050.27,2025-08-27 12:45:00,Andrea R.,False,
T105055,V1110,Stafford Inc,Procurement,INV-73077,834.32,2025-08-27 13:32:00,Nicole N.,False,
T102041,V1104,Campbell Ltd,Marketing,INV-32439,48463.91,2025-08-27 14:29:00,Rachel W.,False,
T101905,V1076,Martin-Ramos,Procurement,INV-78597,20638.31,2025-08-27 14:33:00,Katherine T.,False,
T100191,V1139,Oconnell Inc,IT,INV-58351,292830.3,2025-08-27 14:44:00,Courtney W.,False,
T100169,V1052,Martin Group,Procurement,INV-37110,57520.54,2025-08-27 15:26:00,Dana S.,False,
T103851,V1139,Oconnell Inc,HR,INV-55349,76762.4,2025-08-27 16:49:00,Gerald M.,False,
T105287,V1055,Horton-Cross,Legal,INV-26223,79092.22,2025-08-27 17:46:00,Christian G.,False,
T103344,V1008,Munoz-Roman,Legal,INV-74985,13021.31,2025-08-28 07:47:00,Sean M.,False,
T100558,V1025,James-Ferrell,Operations,INV-27009,63591.56,2025-08-28 09:51:00,Christopher L.,False,
T101628,V1080,Fleming Ltd,HR,INV-17956,27824.8,2025-08-28 10:51:00,Alex B.,False,
T102894,V1043,"Young, Caldwell and Lewis",Marketing,INV-25162,43796.55,2025-08-28 11:10:00,Meghan A.,False,
T105414,V1070,"Evans, Alvarado and Mcmillan",Procurement,INV-70850,4413.85,2025-08-28 11:34:00,Noah B.,False,
T105610,V1062,Donovan-Harris,Operations,INV-75234,27471.43,2025-08-28 11:48:00,Carl N.,False,
T101954,V1080,Fleming Ltd,Procurement,INV-93726,71628.75,2025-08-28 12:42:00,Randy S.,False,
T102441,V1069,"Riggs, Roman and Rice",IT,INV-61166,74431.34,2025-08-28 13:08:00,Carlos J.,False,
T105890,V1001,Rhodes PLC,HR,INV-29089,52222.75,2025-08-28 13:21:00,Glenn E.,False,
T104145,V1134,"Williams, Crane and Walker",Marketing,INV-57474,75791.36,2025-08-28 14:14:00,Joseph P.,False,
T102264,V1118,Nelson LLC,HR,INV-79824,36150.85,2025-08-28 14:17:00,Michaela M.,False,
T103823,V1127,Price Ltd,Facilities,INV-18751,31949.22,2025-08-28 14:38:00,Kevin B.,False,
T103626,V1088,Johnson and Sons,Facilities,INV-27284,31367.21,2025-08-28 14:47:00,Kylie N.,False,
T100659,V1139,Oconnell Inc,Facilities,INV-24764,95218.91,2025-08-28 15:17:00,Richard P.,False,
T102820,V1065,Ellis PLC,Facilities,INV-35891,3896.35,2025-08-28 15:19:00,Harold J.,False,
T100593,V1112,Grant Inc,IT,INV-75191,76225.44,2025-08-28 15:31:00,Brett C.,False,
T102712,V1104,Campbell Ltd,Legal,INV-70476,38021.22,2025-08-28 15:46:00,Jeffrey M.,False,
T105166,V1127,Price Ltd,Operations,INV-19516,30670.16,2025-08-28 16:26:00,Jordan G.,False,
T103196,V1118,Nelson LLC,IT,INV-95550,21416.98,2025-08-28 17:30:00,Jaclyn R.,False,
T105248,V1118,Nelson LLC,Marketing,INV-37252,19199.05,2025-08-29 07:03:00,Roberto B.,False,
T102173,V1134,"Williams, Crane and Walker",IT,INV-15672,96197.24,2025-08-29 07:07:00,Vincent W.,False,
T100120,V1001,Rhodes PLC,Facilities,INV-70332,120774.95,2025-08-29 07:14:00,Sarah C.,False,
T103656,V1001,Rhodes PLC,Operations,INV-14083,80428.01,2025-08-29 09:18:00,Monique B.,False,
T104550,V1055,Horton-Cross,HR,INV-98625,56449.21,2025-08-29 09:18:00,Elizabeth K.,False,
T101910,V1062,Donovan-Harris,Operations,INV-71503,23034.06,2025-08-29 09:29:00,Carla R.,False,
T100263,V1051,"Kidd, Huff and Novak",HR,INV-67963,12791.55,2025-08-29 09:33:00,Jennifer J.,False,
T101853,V1076,Martin-Ramos,Facilities,INV-28837,7673.91,2025-08-29 10:14:00,Brandon G.,False,
T104435,V1080,Fleming Ltd,Procurement,INV-24602,31341.64,2025-08-29 11:30:00,Jennifer L.,False,
T100511,V1050,Ramos PLC,HR,INV-60709,53167.0,2025-08-29 12:02:00,Raymond L.,False,
T100248,V1069,"Riggs, Roman and Rice",Procurement,INV-40340,113227.32,2025-08-29 13:18:00,Alfred B.,False,
T103184,V1134,"Williams, Crane and Walker",HR,INV-54215,75124.67,2025-08-29 13:26:00,Zachary F.,False,
T101731,V1089,Lin-Rasmussen,HR,INV-59015,4073.98,2025-08-29 14:45:00,Amber S.,False,
T105101,V1011,Stanley LLC,IT,INV-63213,49265.84,2025-08-29 14:51:00,Gabriel S.,False,
T101171,V1011,Stanley LLC,Legal,INV-93151,73013.91,2025-08-29 15:03:00,Lisa C.,False,
T100481,V1126,Freeman LLC,Legal,INV-35430,14552.81,2025-08-29 15:57:00,Erika K.,False,
T102438,V1012,Delacruz Group,Marketing,INV-40422,22297.08,2025-08-29 16:22:00,April B.,False,
T103036,V1092,Johnson-Carlson,IT,INV-49227,9412.67,2025-08-29 18:25:00,Katie W.,False,
T102504,V1067,Ibarra-Suarez,Marketing,INV-20233,27325.89,2025-09-01 07:13:00,Molly H.,False,
T102297,V1050,Ramos PLC,IT,INV-50392,126827.89,2025-09-01 07:45:00,Amber W.,False,
T103516,V1012,Delacruz Group,IT,INV-47938,38231.72,2025-09-01 09:30:00,Brenda T.,False,
T101518,V1112,Grant Inc,HR,INV-22622,86506.53,2025-09-01 09:53:00,Lisa G.,False,
T102525,V1107,Riggs PLC,HR,INV-89391,13661.58,2025-09-01 09:53:00,Mitchell M.,False,
T102257,V1043,"Young, Caldwell and Lewis",Facilities,INV-55523,77292.02,2025-09-01 10:27:00,Sabrina F.,False,
T100150,V1027,"Potter, Mack and Peterson",Legal,INV-19545,2594.58,2025-09-01 10:39:00,Raymond M.,False,
T105524,V1080,Fleming Ltd,Legal,INV-78750,57993.14,2025-09-01 10:46:00,Lauren D.,False,
T101120,V1007,Davis Inc,IT,INV-58816,45724.0,2025-09-01 10:58:00,Kelly R.,False,
T104210,V1127,Price Ltd,Marketing,INV-80349,40857.98,2025-09-01 11:29:00,Dan C.,False,
T101317,V1001,Rhodes PLC,Legal,INV-95105,34957.75,2025-09-01 11:35:00,Brent W.,False,
T104458,V1112,Grant Inc,Operations,INV-94513,80861.54,2025-09-01 11:59:00,Logan R.,False,
T101888,V1050,Ramos PLC,Facilities,INV-82800,32836.72,2025-09-01 12:08:00,Peter P.,False,
T103540,V1086,Garrison and Sons,Legal,INV-40347,17463.36,2025-09-01 12:20:00,Gregory S.,False,
T105916,V1080,Fleming Ltd,Operations,INV-38500,38414.0,2025-09-01 12:38:00,Alejandro C.,False,
T100216,V1034,Allen PLC,HR,INV-74332,106092.92,2025-09-01 12:41:00,Jacqueline B.,False,
T102581,V1050,Ramos PLC,Procurement,INV-98172,230040.63,2025-09-01 13:00:00,Thomas F.,False,
T100776,V1034,Allen PLC,Procurement,INV-19744,42164.05,2025-09-01 14:17:00,Steven O.,False,
T101932,V1137,Marshall LLC,Marketing,INV-79798,3902.22,2025-09-01 15:19:00,Nathan T.,False,
T100161,V1050,Ramos PLC,IT,INV-42406,59984.36,2025-09-01 15:28:00,Anthony N.,False,
T105802,V1050,Ramos PLC,Marketing,INV-10055,127647.86,2025-09-01 15:46:00,Jeffrey A.,False,
T102900,V1055,Horton-Cross,HR,INV-26134,25517.77,2025-09-01 15:57:00,Vickie H.,False,
T104747,V1011,Stanley LLC,Operations,INV-22065,93970.57,2025-09-01 19:16:00,Darrell W.,False,
T104496,V1092,Johnson-Carlson,HR,INV-32966,9357.81,2025-09-01 19:21:00,Sheryl E.,False,
T101226,V1017,Underwood LLC,Marketing,INV-95045,7113.99,2025-09-02 07:51:00,Gabriel G.,False,
T105235,V1034,Allen PLC,Marketing,INV-78448,107250.14,2025-09-02 08:18:00,Christopher C.,False,
T103158,V1121,Daniels-Perry,Procurement,INV-24832,68096.58,2025-09-02 08:52:00,Angela K.,False,
T104215,V1001,Rhodes PLC,HR,INV-84873,44393.6,2025-09-02 10:31:00,Jacob H.,False,
T104588,V1126,Freeman LLC,IT,INV-28543,48777.73,2025-09-02 10:38:00,Ann M.,False,
T101047,V1070,"Evans, Alvarado and Mcmillan",IT,INV-90495,20460.1,2025-09-02 11:00:00,Vanessa J.,False,
T103581,V1134,"Williams, Crane and Walker",Legal,INV-39852,35963.44,2025-09-02 11:19:00,Bradley J.,False,
T104628,V1082,Hancock and Sons,Facilities,INV-51322,620.06,2025-09-02 12:23:00,Tammy T.,False,
T104793,V1025,James-Ferrell,Procurement,INV-84207,14624.79,2025-09-02 12:32:00,Anthony S.,False,
T103434,V1139,Oconnell Inc,IT,INV-41276,56539.21,2025-09-02 12:47:00,Ashlee R.,False,
T102736,V1033,Koch-Decker,Procurement,INV-60986,146351.2,2025-09-02 12:47:00,Megan M.,False,
T105534,V1052,Martin Group,IT,INV-57315,66713.97,2025-09-02 13:00:00,Melissa B.,False,
T105473,V1053,Barrera-Martin,Operations,INV-96078,13298.27,2025-09-02 13:12:00,George M.,False,
T104739,V1134,"Williams, Crane and Walker",Operations,INV-87769,81022.22,2025-09-02 13:40:00,Nancy P.,False,
T100676,V1107,Riggs PLC,Marketing,INV-89395,12555.24,2025-09-02 14:09:00,Nathaniel M.,False,
T101971,V1050,Ramos PLC,Marketing,INV-19188,90674.56,2025-09-02 14:27:00,Tracy K.,False,
T103215,V1033,Koch-Decker,Legal,INV-14903,106561.61,2025-09-02 14:37:00,Roberto W.,False,
T102999,V1034,Allen PLC,Facilities,INV-43955,116437.94,2025-09-02 14:37:00,Brett G.,False,
T101433,V1012,Delacruz Group,Facilities,INV-20986,34166.43,2025-09-02 14:49:00,Christopher R.,False,
T106133,V1048,Lee PLC,Procurement,INV-17074,40070.47,2025-09-02 15:10:00,Mitchell T.,True,statistical_outlier
T101498,V1069,"Riggs, Roman and Rice",Procurement,INV-75860,52141.78,2025-09-02 15:34:00,Aaron K.,False,
T105446,V1034,Allen PLC,Procurement,INV-62777,84027.99,2025-09-02 15:44:00,Kevin S.,False,
T104088,V1033,Koch-Decker,Procurement,INV-80376,92738.47,2025-09-02 16:29:00,Jessica R.,False,
T105631,V1088,Johnson and Sons,HR,INV-77027,25893.85,2025-09-02 17:17:00,Dustin D.,False,
T100083,V1007,Davis Inc,Legal,INV-79615,13953.62,2025-09-02 18:32:00,Samantha G.,False,
T104689,V1107,Riggs PLC,HR,INV-30092,20985.75,2025-09-03 09:04:00,Grant R.,False,
T103579,V1051,"Kidd, Huff and Novak",IT,INV-15471,17046.27,2025-09-03 09:08:00,Kimberly O.,False,
T101370,V1088,Johnson and Sons,Marketing,INV-57020,61498.67,2025-09-03 10:29:00,Monica F.,False,
T101405,V1009,"Martinez, Nielsen and Miller",Operations,INV-31134,9309.87,2025-09-03 11:13:00,Tracy C.,False,
T104645,V1073,"Walters, Baker and Freeman",Procurement,INV-38704,69516.11,2025-09-03 12:02:00,Julie A.,False,
T103044,V1115,"Griffin, Moore and Hensley",IT,INV-25570,21186.24,2025-09-03 12:42:00,Jasmine C.,False,
T100735,V1112,Grant Inc,Facilities,INV-89220,43467.65,2025-09-03 12:58:00,Maxwell S.,False,
T100620,V1050,Ramos PLC,Operations,INV-92447,63658.81,2025-09-03 13:10:00,Michael M.,False,
T100233,V1069,"Riggs, Roman and Rice",IT,INV-34164,76752.18,2025-09-03 13:28:00,Stacy H.,False,
T103138,V1034,Allen PLC,Operations,INV-68238,74401.72,2025-09-03 13:48:00,Taylor W.,False,
T101808,V1001,Rhodes PLC,Marketing,INV-14660,76670.4,2025-09-03 13:58:00,Matthew S.,False,
T101031,V1001,Rhodes PLC,Legal,INV-73527,89844.0,2025-09-03 14:34:00,John N.,False,
T103014,V1069,"Riggs, Roman and Rice",Operations,INV-99800,95128.34,2025-09-03 16:31:00,Juan W.,False,
T105738,V1086,Garrison and Sons,IT,INV-42537,21573.81,2025-09-03 16:36:00,Mark C.,False,
T104877,V1067,Ibarra-Suarez,Facilities,INV-38722,20073.77,2025-09-03 19:10:00,Troy K.,False,
T104789,V1139,Oconnell Inc,Procurement,INV-32599,61624.17,2025-09-03 19:13:00,Sharon K.,False,
T105579,V1050,Ramos PLC,IT,INV-44123,72242.31,2025-09-03 19:29:00,Norman F.,False,
T101858,V1035,Dennis Inc,Legal,INV-32387,50754.75,2025-09-03 19:29:00,Angela P.,False,
T101399,V1055,Horton-Cross,Operations,INV-10864,72766.7,2025-09-04 07:56:00,Wesley T.,False,
T105556,V1038,"Campos, Vaughn and Marquez",Operations,INV-36750,17773.97,2025-09-04 10:02:00,Benjamin A.,False,
T105516,V1088,Johnson and Sons,Marketing,INV-31602,51487.05,2025-09-04 10:38:00,Michael M.,False,
T102895,V1139,Oconnell Inc,Operations,INV-41575,64954.5,2025-09-04 10:42:00,Justin M.,False,
T105001,V1030,Harrell LLC,Marketing,INV-26071,6244.15,2025-09-04 11:27:00,Crystal W.,False,
